,site Number,site AtomicWeight,site Row,site Column,site Electronegativity,site CovalentRadius,AGNI eta=8.00e-01,AGNI eta=1.23e+00,AGNI eta=1.88e+00,AGNI eta=2.89e+00,AGNI eta=4.43e+00,AGNI eta=6.80e+00,AGNI eta=1.04e+01,AGNI eta=1.60e+01,G2_0.05,G2_4.0,G2_20.0,G2_80.0,G4_0.005_1.0_1.0,G4_0.005_1.0_-1.0,G4_0.005_4.0_1.0,G4_0.005_4.0_-1.0,local difference in Number,local difference in AtomicWeight,local difference in Row,local difference in Column,local difference in Electronegativity,local difference in CovalentRadius,local signed difference in Number,local signed difference in AtomicWeight,local signed difference in Row,local signed difference in Column,local signed difference in Electronegativity,local signed difference in CovalentRadius,maximum local difference in Number,maximum local difference in AtomicWeight,maximum local difference in Row,maximum local difference in Column,maximum local difference in Electronegativity,maximum local difference in CovalentRadius,minimum local difference in Number,minimum local difference in AtomicWeight,minimum local difference in Row,minimum local difference in Column,minimum local difference in Electronegativity,minimum local difference in CovalentRadius
cifs/RSM0332_14,1.0,1.00794,1.0,1.0,2.2,31.0,0.1373202738827607,0.5294648039120905,1.8111057187496575,4.421767207656307,7.182331453102743,9.036541674017691,10.00916064202394,10.462583114084143,10.632421875159052,3.441741093689656,0.4028313748500329,0.019027292949233308,19.322637307568318,5.882147691670068,11.761060005706389,0.9061085410291836,3.3108979604020776,7.236236983026142,0.6108462508943936,8.022998360168671,0.30975745293084606,26.279606163763685,3.3108979604020776,7.236236983026142,0.6108462508943936,8.022998360168671,0.30734534882881365,26.279606163763685,27.0,57.68546,3.0,15.0,1.2399999999999998,93.0,0.0,0.0,0.0,0.0,-0.29000000000000026,0.0
cifs/RSM0332_15,1.0,1.00794,1.0,1.0,2.2,31.0,0.16273984586412596,0.582614889636143,1.7022289738999274,3.7872675721169005,6.006559694801053,7.524295864400802,8.329199635354867,8.70642516849832,8.848041337818918,3.008005692588363,0.45295121795594495,0.02608002896031768,13.26855417361436,4.129887857735912,8.38434996606247,1.0513752621272239,4.882115864971675,10.53688274381765,0.7240648841030554,7.651077079753273,0.37813270619935485,27.569773072945292,4.882115864971675,10.53688274381765,0.7240648841030554,7.651077079753273,0.3363788119692393,27.569773072945292,27.0,57.68546,3.0,15.0,1.2399999999999998,93.0,0.0,0.0,0.0,0.0,-0.29000000000000026,0.0
cifs/RSM0332_16,1.0,1.00794,1.0,1.0,2.2,31.0,0.13580791249074606,0.5478675367316004,2.009622794925757,4.8962489638069915,7.795252454353135,9.684122211838606,10.661010439358916,11.11362304833927,11.282731376438704,3.832697709825381,0.40994990028685985,0.01856306094457093,21.29272618001023,7.3410570946357,12.4295742947661,1.3844785252357563,6.110802949465922,13.220056351164386,0.9343834271019044,9.678002745357345,0.40799162532378264,36.52762555877103,6.110802949465922,13.220056351164386,0.9343834271019044,9.678002745357345,0.3540258343681681,36.52762555877103,27.0,57.68546,3.0,15.0,1.2399999999999998,93.0,0.0,0.0,0.0,0.0,-0.29000000000000026,0.0
cifs/RSM0332_17,1.0,1.00794,1.0,1.0,2.2,31.0,0.13986526873388444,0.5190940457567574,1.6928284322213885,4.045507419719984,6.520113474429232,8.18031384456792,9.051142100332582,9.457154954736483,9.609245668623142,3.164716959077059,0.3994895311575397,0.019785706819084745,16.244626354448414,4.852081166695612,9.914547602319505,0.6236605651354857,3.7041197184649874,8.056255980904846,0.6478548380800327,8.838790064861207,0.4305808032589677,26.849883655381937,3.7041197184649874,8.056255980904846,0.6478548380800327,8.838790064861207,0.42991562116893084,26.849883655381937,27.0,57.68546,3.0,15.0,1.2399999999999998,93.0,0.0,0.0,0.0,0.0,-0.29000000000000026,0.0
cifs/RSM0332_18,1.0,1.00794,1.0,1.0,2.2,31.0,0.10955235942442576,0.5178597392527624,1.5401926764604068,3.2270831392253285,4.998008864335771,6.227216056189425,6.886230144133852,7.196768436086769,7.313622597308675,2.6065003725051565,0.3871262051195502,0.011511897656148101,8.12770519182753,3.0086012144234404,4.95093420887726,0.6904358860723704,5.822363850167798,12.519970964313915,0.8405323313872629,10.207655043884236,0.6767375324860357,30.72785857086156,5.822363850167798,12.519970964313915,0.8405323313872629,10.207655043884236,0.6444375056936222,30.72785857086156,27.0,57.68546,3.0,15.0,1.2399999999999998,93.0,0.0,0.0,0.0,0.0,-0.29000000000000026,0.0
cifs/RSM0332_19,1.0,1.00794,1.0,1.0,2.2,31.0,0.13401946339709672,0.5262283607267674,1.8180304208202647,4.426273535226215,7.1746054688623895,9.019632646640506,9.987464132184947,10.438682734208347,10.607701663572634,3.44910123693493,0.3986358635333594,0.018144288064915196,19.318194977416265,5.907072471917878,11.761783509874133,0.9271567784586936,3.3220983819961973,7.260283603321869,0.6123906960817358,8.039852077034151,0.3108134399368427,26.334587618718775,3.3220983819961973,7.260283603321869,0.6123906960817358,8.039852077034151,0.3083087807297655,26.334587618718775,27.0,57.68546,3.0,15.0,1.2399999999999998,93.0,0.0,0.0,0.0,0.0,-0.29000000000000026,0.0
cifs/RSM0332_20,1.0,1.00794,1.0,1.0,2.2,31.0,0.13590650770856982,0.5388325787367484,1.6529649592207691,3.7259153914719634,5.911246305085963,7.397741443547953,8.184306074216105,8.552600096470735,8.690813409250813,2.953764139822474,0.41205224185476585,0.018229922642844457,12.94037084942076,3.984112109446416,8.181674315937599,1.0070484041167878,5.141775197813579,11.090648859309743,0.7547738659297877,7.916376901357737,0.4011220543438209,28.523975721971876,5.141775197813579,11.090648859309743,0.7547738659297877,7.916376901357737,0.35605344125194943,28.523975721971876,27.0,57.68546,3.0,15.0,1.2399999999999998,93.0,0.0,0.0,0.0,0.0,-0.29000000000000026,0.0
cifs/RSM0332_21,1.0,1.00794,1.0,1.0,2.2,31.0,0.1319161844071852,0.54689228671552,2.016956642459541,4.899514030498179,7.787390925458398,9.667400739246187,10.639409474285685,11.089709920367225,11.257947119119878,3.8387403143061958,0.40720202098844943,0.01748084072431279,21.31692252263721,7.321285770809057,12.449114593961976,1.3512193817520481,5.699197155021107,12.339764725463644,0.8880731017744307,9.554067641150835,0.4076534196818217,35.06186606113278,5.699197155021107,12.339764725463644,0.8880731017744307,9.554067641150835,0.36277641229424756,35.06186606113278,27.0,57.68546,3.0,15.0,1.2399999999999998,93.0,0.0,0.0,0.0,0.0,-0.29000000000000026,0.0
cifs/RSM0332_22,1.0,1.00794,1.0,1.0,2.2,31.0,0.14080618021128954,0.5259705558042234,1.7101563222922318,4.04795872271997,6.49780418027884,8.141635342250357,9.004286034039083,9.406598565231917,9.557322220792733,3.174887113376658,0.40393450922190133,0.02002013832603906,16.307275268724762,4.904504990112288,9.955859949870257,0.6396400640302838,3.705050654531725,8.056696799758287,0.6465568875094995,8.834111227966822,0.43431524023309276,26.752326507281,3.705050654531725,8.056696799758287,0.6465568875094995,8.834111227966822,0.4337159824842422,26.752326507281,27.0,57.68546,3.0,15.0,1.2399999999999998,93.0,0.0,0.0,0.0,0.0,-0.29000000000000026,0.0
cifs/RSM0332_23,1.0,1.00794,1.0,1.0,2.2,31.0,0.10798052303602812,0.5100353434603213,1.5251440588213294,3.218450577443132,5.000930128773438,6.237306942906415,6.899676828609889,7.211673879338393,7.32905674804566,2.5942656957441526,0.3812484948103873,0.011253700988487622,8.141432383861803,2.9657846931222682,4.916647581020182,0.6472607332169995,5.606248914056604,12.056593376783475,0.8142116553400122,10.076640305862087,0.6732010013992773,29.83927209676696,5.606248914056604,12.056593376783475,0.8142116553400122,10.076640305862087,0.6449839758390279,29.83927209676696,27.0,57.68546,3.0,15.0,1.2399999999999998,93.0,0.0,0.0,0.0,0.0,-0.29000000000000026,0.0
cifs/RSM0332_24,6.0,12.0107,2.0,14.0,2.55,76.0,0.25394973718961433,0.9905087912586585,2.526033175952865,5.101312452389664,7.737891064535694,9.508659721430417,10.44005742602199,10.874990294266862,11.038027959740026,4.155330892600189,0.7795305056267005,0.03316933349240053,19.879761064988635,9.324411877442675,11.005608084173392,2.2464423796142894,2.411643692060457,5.258845957728763,0.43529777110572554,5.894025860906261,0.2675800897876001,20.7641738824168,-1.9413340189967982,-4.320107850293702,-0.43529777110572554,-5.4237161878426035,-0.03712834998640748,-20.7641738824168,1.0,1.9960000000000004,0.0,1.0,0.4900000000000002,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_25,6.0,12.0107,2.0,14.0,2.55,76.0,0.22338703377318062,0.9326176607783896,2.3500265057123197,4.699095523902774,7.133492879262072,8.78011475320702,9.648943277313554,10.055209826304969,10.207586287218758,3.8327053031618075,0.7298278698183733,0.02464434846756508,17.30362849025437,7.888344793236579,9.833619141101027,2.0497972576942405,2.941548099066383,6.410907634824397,0.5211885236065369,6.805045284776658,0.2934007466551651,24.213477958036595,-2.0903306645625035,-4.662003242236676,-0.48518722911924045,-6.349842089633039,-0.07035118103479149,-23.34944689034148,22.0,46.6827,2.0,1.0,0.4900000000000002,48.0,-5.0,-11.00276,-1.0,-13.0,-0.6399999999999999,-45.0
cifs/RSM0332_26,6.0,12.0107,2.0,14.0,2.55,76.0,0.2160345766377426,0.9591114135715004,2.5236005687702323,5.0687450055957015,7.681903733866972,9.448673641203419,10.381363060106827,10.817625017060651,10.981274146499505,4.13548522519549,0.7406216114115378,0.021317056792392427,19.604336694818773,9.028032717167775,11.055591677797507,2.163525564591233,2.5239894184793448,5.503932671559329,0.45567854851045975,6.169417806563022,0.27982986318291336,21.73351806260592,-2.0327960666252527,-4.523510741258563,-0.45567854851045975,-5.67822445470893,-0.03914512077440821,-21.73351806260592,1.0,1.9960000000000004,0.0,1.0,0.4900000000000002,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_27,6.0,12.0107,2.0,14.0,2.55,76.0,0.22055086293331083,0.9407390413544242,2.438609408741658,4.878357959168194,7.343374409511758,8.996124564233666,9.866040026056211,10.272509710302543,10.424924251710092,3.988627246216849,0.7325218261992024,0.0230022518995154,18.41867065545847,8.482747937356981,10.254122570281096,2.1208050371579317,2.562685514957825,5.584796009562888,0.4592237882856869,6.236475821243321,0.29134594692939186,21.997903340502862,-2.0295523678990435,-4.52066224803356,-0.4592237882856869,-5.7033426741845386,-0.03011070487058863,-21.997903340502862,1.0,1.9960000000000004,0.0,1.0,0.4900000000000002,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_28,6.0,12.0107,2.0,14.0,2.55,76.0,0.23991997283874325,0.9505661352277935,1.9506480201062093,3.379066761075637,4.959047555644881,6.094688373042909,6.712717829165088,7.005757815066676,7.116301544265845,2.846612871424347,0.7660986839404045,0.020897765437878104,6.9385223765260395,4.108522519024581,3.846960683101875,1.2087909771560996,3.284299170541265,6.991417146708889,0.4280997235137552,6.709096958651307,0.658826149302572,24.98349032298143,-0.9966980645962867,-2.4291398810675218,-0.4280997235137552,-4.421495852706329,0.3591563428429436,-24.98349032298143,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,-10.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_29,6.0,12.0107,2.0,14.0,2.55,76.0,0.21057514608500785,0.9441050004881945,2.5129007553005134,5.097119421032842,7.719152855613222,9.47565573122455,10.398889367844074,10.82991285450178,10.991472614159006,4.15220018672261,0.729097448492516,0.019471706274197507,19.833083072456727,9.289260100604315,10.900949981070765,2.189212170960043,2.3638027322296566,5.155376936394807,0.4274968544569726,5.783777567885438,0.2605199444328891,20.368950750287734,-1.9111658123400699,-4.251913644295192,-0.4274968544569726,-5.33114064799585,-0.038727853686991415,-20.368950750287734,1.0,1.9960000000000004,0.0,1.0,0.4900000000000002,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_30,6.0,12.0107,2.0,14.0,2.55,76.0,0.21697797026497873,0.9259809116181557,2.3572115982552626,4.730974873727816,7.183061187333036,8.837533693929037,9.70937599419869,10.116808897314572,10.269584646730463,3.8562757057921333,0.7223087929013907,0.02269705136274521,17.51847463082876,7.9808514053919275,9.920259492863234,2.0494546951521397,2.9582640428557676,6.445156496593072,0.5204147660212748,6.737029270312418,0.28949471852410585,24.04595683256369,-2.0196760287019533,-4.509059483753413,-0.47517324829026947,-6.2960979511996635,-0.07343837215885594,-22.960160407019565,22.0,46.6827,2.0,1.0,0.4900000000000002,48.0,-5.0,-11.00276,-1.0,-13.0,-0.6399999999999999,-45.0
cifs/RSM0332_31,6.0,12.0107,2.0,14.0,2.55,76.0,0.222666125372856,0.9722573031618639,2.5407058187866167,5.094691639632372,7.711446025997665,9.47684510289082,10.407704287877415,10.842868874310765,11.006068332270582,4.158532780395617,0.7529303641275809,0.02244395270782421,19.824158866772933,9.120459892909603,11.19213121736603,2.1891770562082207,2.519802349505855,5.494017867893907,0.4541557924441908,6.153048689059381,0.2809759871250683,21.682127596413093,-2.0217555749360523,-4.499916505852582,-0.4541557924441908,-5.65500191448958,-0.03693306758586493,-21.682127596413093,1.0,1.9960000000000004,0.0,1.0,0.4900000000000002,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_32,6.0,12.0107,2.0,14.0,2.55,76.0,0.24094532749085454,0.9838359428244025,2.4829022352898944,4.900247158490437,7.337674460253619,8.971852453342212,9.83217235729697,10.234214108157042,10.384978114043523,4.019813193663235,0.7720028213741518,0.026668028538474192,18.459120753086193,8.613002120870187,10.272577392614808,2.1936509513782534,2.575383923798226,5.6125080988761775,0.46153720029617673,6.26768152616764,0.29271000203915953,22.107663624914665,-2.039988079163541,-4.5438579929853455,-0.46153720029617673,-5.732285681532955,-0.030366038168163894,-22.107663624914665,1.0,1.9960000000000004,0.0,1.0,0.4900000000000002,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_33,6.0,12.0107,2.0,14.0,2.55,76.0,0.2315853416439401,0.9356020683297543,1.944176345433997,3.3707460677774725,4.9317083377648645,6.049716461928579,6.657509832827019,6.945594820374286,7.054255659571532,2.8416118016810326,0.7512284554933725,0.019735683918335824,6.8873201596899545,4.082133525724055,3.8094938335987294,1.2063500182922586,3.2852159803255883,6.99356066632083,0.428405326775196,6.712458594527155,0.6586611235413941,24.99418643713186,-0.9988372874263718,-2.43372132013728,-0.428405326775196,-4.42607990162794,0.3587773947987571,-24.99418643713186,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,-10.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_34,6.0,12.0107,2.0,14.0,2.55,76.0,0.2227037545229235,0.9533895986253037,2.503703343179128,5.090125840153862,7.727564399542688,9.496040350866433,10.425657819727677,10.859653995534995,11.022325155250382,4.141751926657356,0.741260757849496,0.02298212686136568,19.864719765653096,9.257244453033667,10.975371065374377,2.18490052882123,2.400758981609758,5.235091509897802,0.4333143480432608,5.867273765955844,0.2664117700979335,20.670081868914004,-1.9323844988228505,-4.300216042255134,-0.4333143480432608,-5.398899283168937,-0.03690827353234874,-20.670081868914004,1.0,1.9960000000000004,0.0,1.0,0.4900000000000002,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_35,6.0,12.0107,2.0,14.0,2.55,76.0,0.23675767537354225,0.9500658458120294,2.374016371066439,4.736435432081361,7.184194771153434,8.8395055631827,9.712831951297586,10.121184462343066,10.274340691723403,3.8651238676245168,0.7466515111302906,0.029187391208847425,17.49525040319845,8.022061479870931,9.941110065112888,2.098923563827914,2.943407918369977,6.413714485098848,0.5195014462548706,6.754956942192563,0.29113720979178725,24.07368087829816,-2.0489815169926238,-4.572298071667195,-0.4789764408176495,-6.306305600624641,-0.07129805242350516,-23.101080747804858,22.0,46.6827,2.0,1.0,0.4900000000000002,48.0,-5.0,-11.00276,-1.0,-13.0,-0.6399999999999999,-45.0
cifs/RSM0332_36,6.0,12.0107,2.0,14.0,2.55,76.0,0.22049629636445706,0.9629600186647241,2.5206333457138954,5.0673377304025,7.68756065019563,9.459697575625903,10.395194506526597,10.832748464766619,10.996877925001964,4.132426097914962,0.7455446336716992,0.022419782847044586,19.61665986073369,9.027292744409968,11.06475144801111,2.152885341658318,2.532438239422637,5.5215486339162405,0.4564139270490202,6.183749655814798,0.28242549051414967,21.790469738093584,-2.0317010310675645,-4.522077166039516,-0.4564139270490202,-5.683012447459727,-0.03706425842016414,-21.790469738093584,1.0,1.9960000000000004,0.0,1.0,0.4900000000000002,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_37,6.0,12.0107,2.0,14.0,2.55,76.0,0.22843786886652964,0.9576632140866151,2.452188141970792,4.889735913140407,7.357975749223801,9.013919831980841,9.885641534122719,10.292969964474173,10.445708109279469,3.999859610133612,0.7484630767139241,0.024024340084097477,18.444439232227904,8.527666217274955,10.265110280587448,2.138908366776617,2.5501598665744605,5.555987845548661,0.45550153688649986,6.19417216166646,0.29302510715983593,21.860830070602304,-2.004855502290538,-4.467560334437951,-0.45550153688649986,-5.648867797382537,-0.025825968660713655,-21.860830070602304,1.0,1.9960000000000004,0.0,1.0,0.4900000000000002,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_38,6.0,12.0107,2.0,14.0,2.55,76.0,0.23547663023799015,0.9409687807158238,1.9483717429174943,3.398907254189499,4.997835887634017,6.14292786891378,6.764921671731748,7.059588185129364,7.170705861109595,2.8583941774858808,0.7569823589977678,0.020451742347396967,7.101850046654828,4.135316860482041,3.9528116411938807,1.2132271580921499,3.2711706988941964,6.96072251742861,0.4237235662980656,6.660959229278721,0.6611892741990445,24.830324820432295,-0.9660649640864595,-2.3635348952147996,-0.4237235662980656,-4.355853494470984,0.3645827777903989,-24.830324820432295,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,-10.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_39,6.0,12.0107,2.0,14.0,2.55,76.0,0.21588849876212185,0.9420957523629678,2.495723675024213,5.076730426711471,7.703826637255908,9.465101795568057,10.391023225378534,10.823324735061199,10.98536622138079,4.131374555125333,0.7299584194294376,0.021739805262368544,19.786390673329038,9.19592854213539,10.929803390186956,2.167794709123083,2.402176276859748,5.238197668326976,0.4335854156546201,5.870859602096709,0.26653700278657416,20.682589697391144,-1.9336778796864535,-4.30307486756908,-0.4335854156546201,-5.402361204923414,-0.036972788171659686,-20.682589697391144,1.0,1.9960000000000004,0.0,1.0,0.4900000000000002,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_40,6.0,12.0107,2.0,14.0,2.55,76.0,0.2175288335084181,0.9295388653418687,2.3489523085265924,4.7070488538900745,7.150262810748425,8.800801806156578,9.670969814506641,10.077692201158852,10.230211958462805,3.837008471373678,0.7261884613471415,0.021944112585388358,17.38195363279615,7.892922570130594,9.858169881300102,2.0279364157653452,2.9945433214825257,6.5206272866015285,0.5224547074418283,6.744103798065415,0.29503432817114744,24.13157920739398,-1.9770171747288536,-4.419550106457414,-0.47185739180044756,-6.2831481233669315,-0.06916604756889058,-22.917243632000847,22.0,46.6827,2.0,1.0,0.4900000000000002,48.0,-5.0,-11.00276,-1.0,-13.0,-0.6399999999999999,-45.0
cifs/RSM0332_41,6.0,12.0107,2.0,14.0,2.55,76.0,0.22345077368920332,0.9822651714010984,2.5597869228059786,5.096123138598322,7.687773216449467,9.43769481192594,10.36114512211115,10.793032543158068,10.955033650147717,4.168402118464009,0.7600550131902535,0.02196094339656707,19.66335250135468,9.159947475330718,11.055855225168102,2.2227570319914003,2.483375213244755,5.415081749626895,0.4480668230966836,6.067909798018223,0.2759135259868942,21.378212528157444,-1.9972930177220811,-4.444861687363638,-0.4480668230966836,-5.58182760249555,-0.037733250180784,-21.378212528157444,1.0,1.9960000000000004,0.0,1.0,0.4900000000000002,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/RSM0332_42,6.0,12.0107,2.0,14.0,2.55,76.0,0.2291062271531223,0.9626179113621197,2.4635322073384196,4.88908063083916,7.33682589370917,8.978527155913907,9.842911187828348,10.246867613444703,10.398351559432742,4.0053569266623805,0.7517894074753723,0.024190707655196028,18.488757412240613,8.535399037031103,10.313595044946856,2.1596388068352055,2.573178374321869,5.607685582249406,0.46113185485543207,6.2622332131653256,0.29232590543078324,22.088528968717984,-2.0381401742324514,-4.5397606724089,-0.46113185485543207,-5.7271950130759075,-0.03046639296801886,-22.088528968717984,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
